"SiteId","SampId","X","Y","Region","RiverBasin","BIOGEO","temperature","velocity","A10m","cow.density","IAR","urban.area","FRI","bFRI","width.variability","temperature2","velocity2","temperature.lm.area.elev","temperature.lm.area.air","temperature.lme.area.elev","Occurrence.Simuliidae","Occurrence.Oligochaeta","Occurrence.Limoniidae","Occurrence.Limnephilidae","Occurrence.Rhyacophilidae","Occurrence.Elmidae","Occurrence.Gammaridae","Occurrence.Heptageniidae","Occurrence.Nemouridae","Occurrence.Empididae","Occurrence.Hydropsychidae","Occurrence.Leuctridae","Occurrence.Ceratopogonidae","Occurrence.Prostigmata","Occurrence.Psychodidae","Occurrence.Leptophlebiidae","Occurrence.Sphaeriidae","Occurrence.Taeniopterygidae","Occurrence.Perlodidae","Occurrence.Athericidae","Occurrence.Psychomyiidae","Occurrence.Nematoda","Occurrence.Hydraenidae","Occurrence.Planariidae","Occurrence.Sericostomatidae","Occurrence.Tipulidae","Occurrence.Polycentropodidae","Occurrence.Odontoceridae","Occurrence.Dugesiidae","Occurrence.Lymnaeidae","Occurrence.Erpobdellidae","Occurrence.Scirtidae","Occurrence.Ephemerellidae","Occurrence.Asellidae","Occurrence.Ephemeridae","Occurrence.Chloroperlidae","Occurrence.Dytiscidae","Occurrence.Stratiomyidae","Occurrence.Hydroptilidae","Occurrence.Hydrobiidae","Occurrence.Perlidae","Occurrence.Planorbidae","Occurrence.Glossosomatidae","Occurrence.Blephariceridae","Occurrence.Glossiphoniidae","Occurrence.Capniidae","Occurrence.Goeridae","Occurrence.Philopotamidae","Occurrence.Dixidae","Occurrence.Gyrinidae","Occurrence.Caenidae","Occurrence.Leptoceridae","Occurrence.Calopterygidae","Occurrence.Tabanidae","Occurrence.Pediciidae","Occurrence.Cordulegastridae","Occurrence.Anthomyiidae","Occurrence.Lepidostomatidae","Occurrence.Physidae","Occurrence.Sialidae"
"CSCF_36_VD","CSCF_36_VD_2013-03-07",525000,154000,"RHONE","RHONE","Mittelland",18.889061701563,0.551822737899,27.8308449,42.0693369148422,0.1625813908,0.0479,54.266441,92.261239,1,356.796651965454,0.304508334062349,18.7730349330375,17.1637824791982,18.889061701563,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_326_VD","CSCF_326_VD_2013-03-05",513000,146000,"RHONE","RHONE","Mittelland",16.3159655463084,0.567277581701393,6.0848737,8.94697282464613,0.1422074,0.0348,51.831697,14.528713,1,266.210731708323,0.321803854700981,16.1970516394445,15.4247541919562,16.3159655463084,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_179_VD","CSCF_179_VD_2013-03-05",519000,147000,"RHONE","RHONE","Mittelland",17.660603455163,0.283289666499635,5.5174718,10.610339080684,0.4154448853,0.1367,44.474345,79.774373,1,311.896914400515,0.0802530351454744,17.5431752390327,16.1141462938826,17.660603455163,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_4_VD","CSCF_4_VD_2013-03-21",505000,137000,"RHONE","RHONE","Mittelland",17.2143145681598,0.509344350820807,23.6570625,13.3090624801815,0.1272433541,0.0553,63.893529,99.999771,1,296.332626051559,0.259431667713069,17.0964396808,16.4803045972595,17.2143145681598,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"CSCF_5_VD","CSCF_5_VD_2013-03-21",507000,137000,"RHONE","RHONE","Mittelland",18.1172381734326,0.469785761469559,22.0126534,14.222060078554,0.1842424976,0.0921,55.184603,29.507321,1,328.234319032883,0.220698661679533,18.0003636142812,17.0899862860965,18.1172381734326,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_17_VD","CSCF_17_VD_2013-03-04",509000,142000,"RHONE","RHONE","Mittelland",16.6821243375544,1.04434029952383,10.0316,14.0978964177228,0.0183959561,0.0242,66.97074,39.693369,1,278.293272413625,1.09064666120952,16.5637036257372,17.2996795482144,16.6821243375544,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_16_VD","CSCF_16_VD_2013-03-04",508000,145000,"RHONE","RHONE","Jura",16.6493024047097,0.837251522130299,15.8312016,29.234145101246,0.0412381048,0.0442,57.270036,99.999911,1,277.199270563472,0.700990111309503,16.5308152546646,15.9346256185282,16.6493024047097,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_3_VD","CSCF_3_VD_2013-03-21",503000,136000,"RHONE","RHONE","Mittelland",16.7092530318318,0.549581398143348,28.1029739,12.1000223177107,0.1000480159,0.0453,59.678732,96.808059,0.4125,279.19913688178,0.302039713185197,16.5908190752021,16.1920327768229,16.7092530318318,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_10_VD","CSCF_10_VD_2013-03-04",507000,141000,"RHONE","RHONE","Mittelland",16.9289071606344,0.840938569999759,11.8965235,12.9402066565403,0.0213304905,0.0794,69.567205,10.676608,1,286.587897653379,0.70717767851324,16.8107400480213,17.0088040814717,16.9289071606344,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_37_VD","CSCF_37_VD_2013-03-07",526000,153000,"RHONE","RHONE","Mittelland",18.9777824475135,0.359110769105993,26.4182568,41.9416405117831,0.1669635106,0.0495,56.470529,99.999957,1,360.156226625152,0.128960544487898,18.8618545533406,17.5083705727787,18.9777824475135,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_615_VD","CSCF_615_VD_2013-03-04",508000,144000,"RHONE","RHONE","Mittelland",16.5830375213785,1.16432563802758,11.1457472,14.1933299296888,0.0167692964,0.0207,66.612502,57.136686,1,274.997133435447,1.35565419136833,16.4645074070721,16.5912237255038,16.5830375213785,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_327_VD","CSCF_327_VD_2013-03-05",514000,145000,"RHONE","RHONE","Mittelland",16.3159655463084,0.343691192718195,6.0848737,8.94697282464613,0.1422074,0.0348,51.831697,99.999979,1,266.210731708323,0.118123635952055,16.1970516394445,15.8105440691456,16.3159655463084,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_328_VD","CSCF_328_VD_2013-03-05",515000,145000,"RHONE","RHONE","Mittelland",15.7688913815827,0.322080939242062,11.8241119,16.7764478595473,0.3551414079,0.0983,56.725706,69.38872,1,248.657935404153,0.103736131423049,15.6493260982231,14.705025486792,15.7688913815827,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_2_VD","CSCF_2_VD_2013-03-21",502000,137000,"RHONE","RHONE","Mittelland",16.2056552719133,0.55571244030363,29.1799889,11.4068099625991,0.0675636177,0.027,56.228789,94.880299,1,262.623262792091,0.308816316308216,16.0866641779528,15.8375838956541,16.2056552719133,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"CSCF_11_VD","CSCF_11_VD_2013-03-05",509000,141000,"RHONE","RHONE","Mittelland",17.7808792713634,0.92026189401931,11.3359938,14.0380714202848,0.0290323005,0.0441,67.035483,18.095445,1,316.159667662801,0.846881953584008,17.6636801143239,17.9233925836784,17.7808792713634,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_15_VD","CSCF_15_VD_2013-03-04",507000,142000,"RHONE","RHONE","Mittelland",16.9316879840898,0.759388913215877,13.2675676,24.6818190225361,0.0285325755,0.1526,66.667242,85.342055,1,286.682057990571,0.576671521515191,16.8134858926694,15.8588428068858,16.9316879840898,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"CSCF_23_VD","CSCF_23_VD_2013-02-26",520000,150000,"RHONE","RHONE","Mittelland",18.1566771550614,0.616815286180858,17.770443,24.2437246513863,0.062015216,0.0331,39.130843,0,1,329.664925313128,0.380461097266374,18.039879118079,17.4035780317102,18.1566771550614,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_34_VD","CSCF_34_VD_2013-03-12",524000,158000,"RHONE","RHONE","Mittelland",17.8717905314255,0.381870805755747,25.0213547,44.5603246409438,0.1244602467,0.0551,52.585053,42.696631,1,319.40089679915,0.145825312288543,17.7546256956078,16.2277615892253,17.8717905314255,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_166_VD","CSCF_166_VD_2013-03-12",502000,129000,"RHONE","RHONE","Mittelland",17.7000871762288,0.468507116710648,20.3037968,26.456202439827,0.3018392824,0.1072,87.617075,88.15121,0.4125,313.293086046099,0.219498918408525,17.5826969346899,15.2905182648587,17.7000871762288,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_19_VD","CSCF_19_VD_2013-03-05",512000,142000,"RHONE","RHONE","Mittelland",18.8880526381564,0.439694074860614,16.7254734,14.201263527211,0.3136938794,0.0916,49.949198,92.117127,1,356.758532461767,0.193330879467531,18.7720105503414,16.7251332264869,18.8880526381564,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_8_VD","CSCF_8_VD_2013-03-21",506000,140000,"RHONE","RHONE","Mittelland",17.4688095369811,0.663029456490542,18.3536873,14.160626005209,0.0619300692,0.0446,45.34873,6.594702,1,305.159306639322,0.439608060174144,17.3512141847122,16.5035204070058,17.4688095369811,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_12_VD","CSCF_12_VD_2013-03-05",510000,140000,"RHONE","RHONE","Mittelland",17.7808792713634,0.84168082646248,11.3359938,14.0380714202848,0.0290323005,0.0441,67.035483,32.301751,1,316.159667662801,0.708426613634563,17.6636801143239,17.9379532305022,17.7808792713634,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_21_VD","CSCF_21_VD_2013-02-26",518000,152000,"RHONE","RHONE","Mittelland",17.7538646297774,0.74294319441612,19.2440567,23.8939619637662,0.0534985535,0.0341,38.748661,0,1,315.199709292461,0.551964590129229,17.6366203796409,16.5338589597843,17.7538646297774,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_35_VD","CSCF_35_VD_2013-03-12",524000,156000,"RHONE","RHONE","Mittelland",17.9622957398006,0.442306046117147,24.5269814,45.207021210496,0.1276546128,0.0563,54.447487,82.925785,1,322.644068244059,0.195634638431784,17.8452319587259,16.4342717760201,17.9622957398006,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_1_VD","CSCF_1_VD_2013-03-12",504000,130000,"RHONE","RHONE","Mittelland",13.6023475328215,0.119016582115296,0,8.42403829516345,0.0095079538,0.5926,97.518057,97.849137,1,185.023858403655,0.014164946818407,13.4803465544,13.0304130894949,13.6023475328215,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_610_VD","CSCF_610_VD_2012-04-26",561000,148000,"RHONE","RHONE","Alpennordflanke",11.8739759403184,0.38780731753463,0,3.54564067220058,0,0,75.39706,83.576807,1,140.99130463126,0.150394515533405,11.6576014993107,11.0175272739863,11.8739759403184,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_123_VD","CSCF_123_VD_2012-04-02",558000,150000,"RHONE","RHONE","Alpennordflanke",15.8638736173586,0.884425273069201,0.0610314,14.9634195223568,0.00198409,0.0365,64.709914,0,1,251.662486147526,0.782208063643531,15.6519817158181,14.7234425696716,15.8638736173586,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_141_VD","CSCF_141_VD_2012-04-18",570000,133000,"RHONE","RHONE","Alpennordflanke",13.542546012688,1.23647949041168,0,8.55930187536144,0,0.0223,36.486422,5.159924,1,183.400552505772,1.52888153020873,13.328123250074,13.4242273999925,13.542546012688,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_258_VD","CSCF_258_VD_2012-04-02",559000,151000,"RHONE","RHONE","Alpennordflanke",14.1457689191814,0.69988642304187,0,7.30201819139355,0,0.001,60.048321,57.160348,1,200.102778314879,0.489841005158343,13.9319610928101,13.6491630284201,14.1457689191814,1,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_139_VD","CSCF_139_VD_2012-04-18",575000,134000,"RHONE","RHONE","Alpennordflanke",12.0383919987304,1.02870235500836,0,6.82778076688327,0,0.028,32.766177,99.999702,1,144.922881915096,1.05822853519975,11.8222986565453,12.1924774359264,12.0383919987304,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_157_VD","CSCF_157_VD_2012-04-18",574000,141000,"AARE","RHEIN","Alpennordflanke",11.392361278499,0.668204200173752,0,14.9447662349214,0,0.017,19.913244,0,1,129.785895499843,0.446496853129844,11.1755167358503,9.81523249316677,11.392361278499,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_156_VD","CSCF_156_VD_2012-04-18",574000,140000,"AARE","RHEIN","Alpennordflanke",9.82037009041261,0.705464201096602,0,7.51145540955368,0,0,35.204656,0,1,96.4396687126706,0.497679739028867,9.60177661361583,9.34104528032796,9.82037009041261,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_144_VD","CSCF_144_VD_2012-06-05",574000,128000,"RHONE","RHONE","Alpennordflanke",10.2830286790111,0.605690203624656,0,5.37519931098378,0,0.0023,54.220992,96.018415,1,105.740678813365,0.366860622766877,10.0649561665277,9.62232979128625,10.2830286790111,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"CSCF_145_VD","CSCF_145_VD_2012-04-26",572000,127000,"RHONE","RHONE","Alpennordflanke",11.5024822543199,0.703361385007517,0,5.59663788806282,0,0.0013,56.842985,100.000352,1,132.307098010944,0.494717237919693,11.2857671430664,11.0224639425355,11.5024822543199,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_137_VD","CSCF_137_VD_2012-04-18",578000,134000,"RHONE","RHONE","Alpennordflanke",11.2540193029149,0.573557596852408,0,4.63237123422121,0,0.0322,27.686762,100.000189,1,126.652950470381,0.328968316907109,11.0370552358314,12.0021984111652,11.2540193029149,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_163_VD","CSCF_163_VD_2012-04-26",578000,141000,"AARE","RHEIN","Alpennordflanke",11.1698064974451,0.819231353786777,0,8.96811417357791,0,0.0014,36.150389,71.690756,1,124.764577190367,0.671140011027315,10.9527273477368,10.9195150042223,11.1698064974451,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_135_VD","CSCF_135_VD_2012-04-16",578000,133000,"RHONE","RHONE","Alpennordflanke",10.6736573190666,0.629238931623829,0,2.91062158127292,0,0.0232,30.016582,44.031592,1,113.926960564864,0.395941633071098,10.4560485085947,11.8715579592683,10.6736573190666,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_68_VD","CSCF_68_VD_2014-03-04",532000,185000,"AARE","RHEIN","Jura",13.5994155842788,0.859291901769098,3.2676239,20.1345698524212,0.0042475287,0.0903,52.136017,56.511664,1,184.944104233925,0.738382572445953,14.5777299357805,13.64094433939,13.5994155842788,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_67_VD","CSCF_67_VD_2014-03-04",532000,179000,"AARE","RHEIN","Jura",16.5573916311241,0.750470028052622,34.9684143,28.6824897108951,0.1180821878,0.0314,26.813316,0,1,274.147217626418,0.563205263005303,17.5389674542433,15.7470555014566,16.5573916311241,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"CSCF_647_VD","CSCF_647_VD_2014-03-05",523000,153000,"RHONE","RHONE","Mittelland",14.8389841823176,0.352861195436534,36.3763466,16.9630186218557,0.1925205926,0.1175,65.402833,87.51936,1,220.195451563072,0.1245110232449,15.8185966087439,15.0217465044476,14.8389841823176,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"CSCF_648_VD","CSCF_648_VD_2014-03-05",523000,152000,"RHONE","RHONE","Mittelland",15.9772773957246,0.363176753623808,31.146574,16.2280983385179,0.2434953872,0.0812,65.178672,26.606219,1,255.273392979932,0.131897354372728,16.9581617785118,15.7563753407575,15.9772773957246,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"CSCF_59_VD","CSCF_59_VD_2014-03-06",527000,171000,"AARE","RHEIN","Jura",15.3589344613326,1.39192441018294,0,26.7890191741488,0.0207201,0.0191,38.727116,79.264776,0.4125,235.89686778751,1.93745356366313,16.3392014501362,15.1400440187302,15.3589344613326,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_55_VD","CSCF_55_VD_2014-03-06",528000,167000,"RHONE","RHONE","Mittelland",17.4187578733721,0.54644770114396,20.9532242,35.0260472008015,0.0893801243,0.0162,51.56408,0,1,303.413125851163,0.298605090085519,18.401315738004,17.0466034595116,17.4187578733721,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"CSCF_54_VD","CSCF_54_VD_2014-03-06",526000,163000,"RHONE","RHONE","Mittelland",16.9635427481132,0.526860051719742,21.6396046,32.4646889274353,0.0802711031,0.0156,53.303121,0,1,287.761782567064,0.277581514098129,17.9455961935449,16.9082972328585,16.9635427481132,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_71_VD","CSCF_71_VD_2014-03-04",536000,186000,"AARE","RHEIN","Mittelland",15.3709485902181,0.565271087749394,3.7728341,19.6237391144765,0.0194373745,0.0557,46.726123,33.577503,1,236.266060563128,0.319531402645383,16.351233190618,15.3715617663274,15.3709485902181,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_72_VD","CSCF_72_VD_2014-03-04",538000,186000,"AARE","RHEIN","Mittelland",15.6566638433459,0.584912383650903,3.6971319,19.2947223534734,0.0237856302,0.0453,45.441377,0,0.4125,245.131122703535,0.342122496548181,16.6372700963421,15.5972335541248,15.6566638433459,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_60_VD","CSCF_60_VD_2014-03-06",528000,169000,"AARE","RHEIN","Mittelland",15.8276097389938,0.567689766209949,1.6168823,24.5886766397693,0.0202527947,0.0163,44.381763,54.738789,1,250.513230049891,0.322271670659507,16.8083965411697,16.3455888662804,15.8276097389938,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_74_VD","CSCF_74_VD_2014-03-04",542000,186000,"AARE","RHEIN","Jura",16.9668767850914,0.602884929390384,13.2205868,22.0890444418091,0.0466965224,0.0431,37.727488,39.594175,0,287.874907840473,0.363470238086048,17.9489396005419,16.5356696520255,16.9668767850914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_53_VD","CSCF_53_VD_2014-03-06",524000,162000,"RHONE","RHONE","Mittelland",16.3213292331029,0.545276772815205,22.1485386,29.1866803526599,0.0672511566,0.0149,55.111033,100.000224,1,266.385787935339,0.297326758971765,17.3026715334472,16.6712293277754,16.3213292331029,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
